first_timestamp_ms,last_timestamp_ms,src_ip,src_port,dst_ip,dst_port,protocol,label
1421927797000.0,1421927798000.0,175.45.176.0,25149,149.171.126.12,179,6,1
1421927797000.0,1421927798000.0,175.45.176.1,39111,149.171.126.16,8080,6,1
1421927798000.0,1421927799000.0,175.45.176.0,17518,149.171.126.18,1723,6,1
1421927798000.0,1421927799000.0,175.45.176.0,3272,149.171.126.12,179,6,1
1421927799000.0,1421927800000.0,175.45.176.0,7576,149.171.126.18,1723,6,1
1421927799000.0,1421927800000.0,175.45.176.0,17560,149.171.126.12,179,6,1
1421927800000.0,1421927801000.0,175.45.176.0,41872,149.171.126.18,1723,6,1
1421927800000.0,1421927801000.0,175.45.176.0,28874,149.171.126.12,179,6,1
1421927801000.0,1421927802000.0,175.45.176.0,46147,149.171.126.15,80,6,1
1421927801000.0,1421927802000.0,175.45.176.0,1421,149.171.126.18,1723,6,1
1421927802000.0,1421927803000.0,175.45.176.0,29204,149.171.126.12,179,6,1
1421927802000.0,1421927803000.0,175.45.176.2,15116,149.171.126.10,80,6,1
1421927803000.0,1421927804000.0,175.45.176.0,46383,149.171.126.18,1723,6,1
1421927804000.0,1421927807000.0,175.45.176.2,37614,149.171.126.14,80,6,1
1421927804000.0,1421927805000.0,175.45.176.0,5044,149.171.126.12,179,6,1
1421927805000.0,1421927805000.0,175.45.176.0,8807,149.171.126.18,1723,6,1
1421927805000.0,1421927806000.0,175.45.176.0,9309,149.171.126.12,179,6,1
1421927806000.0,1421927806000.0,175.45.176.0,7619,149.171.126.18,1723,6,1
1421927807000.0,1421927808000.0,175.45.176.0,53502,149.171.126.18,1723,6,1
1421927807000.0,1421927808000.0,175.45.176.0,7087,149.171.126.12,179,6,1
1421927807000.0,1421927811000.0,175.45.176.0,29608,149.171.126.11,25,6,1
1421927808000.0,1421927809000.0,175.45.176.0,21870,149.171.126.18,1723,6,1
1421927808000.0,1421927809000.0,175.45.176.0,10026,149.171.126.11,80,6,1
1421927808000.0,1421927809000.0,175.45.176.0,2672,149.171.126.12,179,6,1
1421927809000.0,1421927810000.0,175.45.176.2,14747,149.171.126.18,80,6,1
1421927810000.0,1421927811000.0,175.45.176.0,6309,149.171.126.11,80,6,1
1421927810000.0,1421927811000.0,175.45.176.0,7578,149.171.126.18,1723,6,1
1421927810000.0,1421927811000.0,175.45.176.0,15565,149.171.126.12,179,6,1
1421927810000.0,1421927811000.0,175.45.176.2,44073,149.171.126.12,80,6,1
1421927811000.0,1421927812000.0,175.45.176.0,5281,149.171.126.18,1723,6,1
1421927811000.0,1421927812000.0,175.45.176.0,7566,149.171.126.12,179,6,1
1421927812000.0,1421927813000.0,175.45.176.3,46333,149.171.126.14,110,6,1
1421927813000.0,1421927813000.0,175.45.176.0,13395,149.171.126.12,179,6,1
1421927813000.0,1421927814000.0,175.45.176.0,45355,149.171.126.18,1723,6,1
1421927813000.0,1421927814000.0,175.45.176.0,3014,149.171.126.13,80,6,1
1421927814000.0,1421927815000.0,175.45.176.1,64314,149.171.126.12,8976,6,1
1421927814000.0,1421927815000.0,175.45.176.0,51863,149.171.126.12,179,6,1
1421927814000.0,1421927815000.0,175.45.176.0,1485,149.171.126.18,1723,6,1
1421927816000.0,1421927817000.0,175.45.176.0,3184,149.171.126.18,1723,6,1
1421927816000.0,1421927817000.0,175.45.176.0,2197,149.171.126.12,179,6,1
1421927817000.0,1421927818000.0,175.45.176.1,58406,149.171.126.11,80,6,1
1421927817000.0,1421927818000.0,175.45.176.0,17740,149.171.126.18,1723,6,1
1421927818000.0,1421927865000.0,175.45.176.0,65514,149.171.126.12,179,6,1
1421927818000.0,1421927823000.0,175.45.176.1,37856,149.171.126.14,80,6,1
1421927818000.0,1421927819000.0,175.45.176.2,1515,149.171.126.15,80,6,1
1421927819000.0,1421927820000.0,175.45.176.2,15210,149.171.126.11,80,6,1
1421927820000.0,1421927820000.0,175.45.176.0,29113,149.171.126.12,179,6,1
1421927820000.0,1421927821000.0,175.45.176.2,32870,149.171.126.16,111,6,1
1421927821000.0,1421927821000.0,175.45.176.0,50459,149.171.126.12,179,6,1
1421927821000.0,1421927822000.0,175.45.176.3,19214,149.171.126.13,445,6,1
1421927822000.0,1421927823000.0,175.45.176.0,27108,149.171.126.12,179,6,1
1421927822000.0,1421927823000.0,175.45.176.3,12637,149.171.126.13,445,6,1
1421927822000.0,1421927823000.0,175.45.176.0,4618,149.171.126.17,80,6,1
1421927823000.0,1421927824000.0,175.45.176.3,15099,149.171.126.13,445,6,1
1421927823000.0,1421927825000.0,175.45.176.1,46509,149.171.126.12,389,6,1
1421927824000.0,1421927824000.0,175.45.176.0,17587,149.171.126.12,179,6,1
1421927824000.0,1421927825000.0,175.45.176.3,24626,149.171.126.13,445,6,1
1421927824000.0,1421927825000.0,175.45.176.1,54865,149.171.126.15,80,6,1
1421927825000.0,1421927826000.0,175.45.176.3,14494,149.171.126.13,445,6,1
1421927826000.0,1421927827000.0,175.45.176.2,21700,149.171.126.19,80,6,1
1421927826000.0,1421927827000.0,175.45.176.0,31922,149.171.126.12,179,6,1
1421927826000.0,1421927827000.0,175.45.176.0,45332,149.171.126.17,23,6,1
1421927827000.0,1421927827000.0,175.45.176.0,17317,149.171.126.18,1723,6,1
1421927827000.0,1421927828000.0,175.45.176.3,41242,149.171.126.14,80,6,1
1421927827000.0,1421927860000.0,175.45.176.3,15413,149.171.126.13,445,6,1
1421927827000.0,1421927828000.0,175.45.176.0,53998,149.171.126.12,179,6,1
1421927829000.0,1421927830000.0,175.45.176.1,62117,149.171.126.11,111,6,1
1421927829000.0,1421927830000.0,175.45.176.0,22613,149.171.126.12,179,6,1
1421927829000.0,1421927830000.0,175.45.176.3,21487,149.171.126.13,445,6,1
1421927829000.0,1421927830000.0,175.45.176.3,36181,149.171.126.12,80,6,1
1421927829000.0,1421927830000.0,175.45.176.0,16675,149.171.126.18,1723,6,1
1421927830000.0,1421927831000.0,175.45.176.3,18680,149.171.126.13,445,6,1
1421927830000.0,1421927831000.0,175.45.176.0,29218,149.171.126.12,179,6,1
1421927831000.0,1421927833000.0,175.45.176.2,14363,149.171.126.14,80,6,1
1421927831000.0,1421927834000.0,175.45.176.1,46310,149.171.126.11,25,6,1
1421927831000.0,1421927832000.0,175.45.176.0,6982,149.171.126.12,179,6,1
1421927832000.0,1421927832000.0,175.45.176.0,46461,149.171.126.18,1723,6,1
1421927832000.0,1421927833000.0,175.45.176.3,15411,149.171.126.13,445,6,1
1421927832000.0,1421927837000.0,175.45.176.0,59855,149.171.126.10,25,6,1
1421927833000.0,1421927833000.0,175.45.176.0,3276,149.171.126.12,179,6,1
1421927833000.0,1421927834000.0,175.45.176.0,7575,149.171.126.18,1723,6,1
1421927834000.0,1421927837000.0,175.45.176.2,31642,149.171.126.18,25,6,1
1421927834000.0,1421927835000.0,175.45.176.3,6948,149.171.126.13,445,6,1
1421927834000.0,1421927835000.0,175.45.176.0,5299,149.171.126.12,179,6,1
1421927835000.0,1421927836000.0,175.45.176.0,34993,149.171.126.19,8088,6,1
1421927835000.0,1421927836000.0,175.45.176.3,14620,149.171.126.13,445,6,1
1421927836000.0,1421927836000.0,175.45.176.0,17001,149.171.126.12,179,6,1
1421927836000.0,1421927837000.0,175.45.176.2,64223,149.171.126.13,179,6,1
1421927837000.0,1421927837000.0,175.45.176.0,9860,149.171.126.12,179,6,1
1421927837000.0,1421927838000.0,175.45.176.3,17280,149.171.126.13,445,6,1
1421927837000.0,1421927838000.0,175.45.176.0,14593,149.171.126.15,80,6,1
1421927838000.0,1421927838000.0,175.45.176.0,7106,149.171.126.12,179,6,1
1421927838000.0,1421927839000.0,175.45.176.0,29138,149.171.126.12,179,6,1
1421927839000.0,1421927840000.0,175.45.176.3,65237,149.171.126.13,445,6,1
1421927839000.0,1421927840000.0,175.45.176.0,29198,149.171.126.15,80,6,1
1421927839000.0,1421927840000.0,175.45.176.0,26413,149.171.126.12,80,6,1
1421927839000.0,1421927840000.0,175.45.176.0,2946,149.171.126.12,179,6,1
1421927840000.0,1421927841000.0,175.45.176.2,2479,149.171.126.13,80,6,1
1421927840000.0,1421927841000.0,175.45.176.1,31465,149.171.126.14,445,6,1
1421927840000.0,1421927841000.0,175.45.176.0,28837,149.171.126.12,179,6,1
1421927840000.0,1421927842000.0,175.45.176.3,14330,149.171.126.13,445,6,1
1421927841000.0,1421927842000.0,175.45.176.3,18395,149.171.126.15,80,6,1
1421927842000.0,1421927843000.0,175.45.176.1,46594,149.171.126.14,445,6,1
1421927842000.0,1421927843000.0,175.45.176.3,22756,149.171.126.13,445,6,1
1421927842000.0,1421927843000.0,175.45.176.1,51985,149.171.126.16,111,6,1
1421927843000.0,1421927845000.0,175.45.176.1,34111,149.171.126.14,445,6,1
1421927845000.0,1421927846000.0,175.45.176.2,52267,149.171.126.19,111,6,1
1421927845000.0,1421927848000.0,175.45.176.0,6994,149.171.126.10,25,6,1
1421927846000.0,1421927847000.0,175.45.176.1,31739,149.171.126.14,445,6,1
1421927847000.0,1421927850000.0,175.45.176.3,30381,149.171.126.18,21,6,1
1421927847000.0,1421927853000.0,175.45.176.1,23336,149.171.126.16,2401,6,1
1421927848000.0,1421927849000.0,175.45.176.1,51324,149.171.126.14,445,6,1
1421927848000.0,1421927849000.0,175.45.176.2,64797,149.171.126.13,179,6,1
1421927848000.0,1421927849000.0,175.45.176.3,40953,149.171.126.14,80,6,1
1421927849000.0,1421927850000.0,175.45.176.3,51587,149.171.126.18,58459,6,1
1421927850000.0,1421927851000.0,175.45.176.1,49044,149.171.126.14,445,6,1
1421927852000.0,1421927855000.0,175.45.176.3,63104,149.171.126.12,110,6,1
1421927852000.0,1421927853000.0,175.45.176.1,42172,149.171.126.14,445,6,1
1421927853000.0,1421927855000.0,175.45.176.1,51070,149.171.126.14,445,6,1
1421927854000.0,1421927855000.0,175.45.176.0,64489,149.171.126.19,80,6,1
1421927854000.0,1421927857000.0,175.45.176.2,42050,149.171.126.16,110,6,1
1421927856000.0,1421927916000.0,175.45.176.2,16151,149.171.126.12,25,6,1
1421927856000.0,1421927858000.0,175.45.176.3,43073,149.171.126.12,80,6,1
1421927857000.0,1421927858000.0,175.45.176.3,36616,149.171.126.16,80,6,1
1421927857000.0,1421927859000.0,175.45.176.1,31882,149.171.126.14,445,6,1
1421927859000.0,1421927859000.0,175.45.176.3,10071,149.171.126.19,80,6,1
1421927859000.0,1421927861000.0,175.45.176.1,9250,149.171.126.14,445,6,1
1421927860000.0,1421927862000.0,175.45.176.1,29088,149.171.126.19,52366,6,1
1421927861000.0,1421927862000.0,175.45.176.3,8132,149.171.126.13,445,6,1
1421927861000.0,1421927863000.0,175.45.176.1,51112,149.171.126.14,445,6,1
1421927861000.0,1421927862000.0,175.45.176.1,29015,149.171.126.11,80,6,1
1421927862000.0,1421927863000.0,175.45.176.3,61343,149.171.126.12,105,6,1
1421927863000.0,1421927865000.0,175.45.176.3,20060,149.171.126.13,445,6,1
1421927863000.0,1421927864000.0,175.45.176.1,31814,149.171.126.14,445,6,1
1421927864000.0,1421927864000.0,175.45.176.2,43558,149.171.126.13,179,6,1
1421927865000.0,1421927867000.0,175.45.176.1,32747,149.171.126.14,445,6,1
1421927865000.0,1421927867000.0,175.45.176.0,1405,149.171.126.11,80,6,1
1421927866000.0,1421927867000.0,175.45.176.3,18719,149.171.126.13,445,6,1
1421927866000.0,1421927870000.0,175.45.176.1,18829,149.171.126.18,110,6,1
1421927866000.0,1421927867000.0,175.45.176.1,58050,149.171.126.18,80,6,1
1421927867000.0,1421927868000.0,175.45.176.3,14272,149.171.126.19,111,6,1
1421927868000.0,1421927869000.0,175.45.176.1,31491,149.171.126.14,445,6,1
1421927868000.0,1421927870000.0,175.45.176.3,14776,149.171.126.13,445,6,1
1421927868000.0,1421927874000.0,175.45.176.1,54741,149.171.126.19,80,6,1
1421927869000.0,1421927871000.0,175.45.176.0,30201,149.171.126.15,1900,6,1
1421927870000.0,1421927871000.0,175.45.176.1,42547,149.171.126.14,445,6,1
1421927870000.0,1421927871000.0,175.45.176.3,3782,149.171.126.13,445,6,1
1421927872000.0,1421927873000.0,175.45.176.3,15219,149.171.126.13,445,6,1
1421927872000.0,1421927874000.0,175.45.176.3,54970,149.171.126.19,80,6,1
1421927872000.0,1421927873000.0,175.45.176.0,1619,149.171.126.16,80,6,1
1421927873000.0,1421927880000.0,175.45.176.0,60086,149.171.126.16,25,6,1
1421927873000.0,1421927874000.0,175.45.176.3,14465,149.171.126.13,445,6,1
1421927873000.0,1421927874000.0,175.45.176.1,55876,149.171.126.14,445,6,1
1421927874000.0,1421927877000.0,175.45.176.1,41205,149.171.126.10,110,6,1
1421927874000.0,1421927875000.0,175.45.176.3,23392,149.171.126.13,445,6,1
1421927875000.0,1421927878000.0,175.45.176.0,42758,149.171.126.16,25,6,1
1421927876000.0,1421927877000.0,175.45.176.1,48650,149.171.126.14,445,6,1
1421927876000.0,1421927877000.0,175.45.176.1,61146,149.171.126.16,80,6,1
1421927876000.0,1421927877000.0,175.45.176.3,14509,149.171.126.13,445,6,1
1421927876000.0,1421927880000.0,175.45.176.2,19105,149.171.126.12,80,6,1
1421927877000.0,1421927878000.0,175.45.176.1,58376,149.171.126.16,80,6,1
1421927878000.0,1421927885000.0,175.45.176.3,45742,149.171.126.10,80,6,1
1421927878000.0,1421927881000.0,175.45.176.3,65322,149.171.126.13,445,6,1
1421927878000.0,1421927880000.0,175.45.176.1,37564,149.171.126.14,445,6,1
1421927880000.0,1421927882000.0,175.45.176.2,58187,149.171.126.16,50000,6,1
1421927882000.0,1421927887000.0,175.45.176.0,12080,149.171.126.10,43654,6,1
1421927883000.0,1421927886000.0,175.45.176.1,31828,149.171.126.14,445,6,1
1421927885000.0,1421927886000.0,175.45.176.3,31060,149.171.126.10,80,6,1
1421927886000.0,1421927890000.0,175.45.176.0,51915,149.171.126.19,25,6,1
1421927887000.0,1421927888000.0,175.45.176.1,51263,149.171.126.14,445,6,1
1421927887000.0,1421927888000.0,175.45.176.0,47170,149.171.126.15,111,6,1
1421927887000.0,1421927891000.0,175.45.176.2,2093,149.171.126.14,25,6,1
1421927887000.0,1421927889000.0,175.45.176.2,49940,149.171.126.16,80,6,1
1421927888000.0,1421927895000.0,175.45.176.3,17344,149.171.126.13,445,6,1
1421927889000.0,1421927890000.0,175.45.176.1,3191,149.171.126.14,445,6,1
1421927889000.0,1421927891000.0,175.45.176.0,8652,149.171.126.13,111,6,1
1421927892000.0,1421927892000.0,175.45.176.1,15398,149.171.126.14,445,6,1
1421927892000.0,1421927893000.0,175.45.176.1,42093,149.171.126.11,445,6,1
1421927892000.0,1421927893000.0,175.45.176.3,12820,149.171.126.19,80,6,1
1421927893000.0,1421927894000.0,175.45.176.1,32094,149.171.126.11,445,6,1
1421927893000.0,1421927894000.0,175.45.176.1,31575,149.171.126.14,445,6,1
1421927911000.0,1421927912000.0,175.45.176.1,26962,149.171.126.11,445,6,1
1421927894000.0,1421927894000.0,175.45.176.1,45830,149.171.126.14,445,6,1
1421927894000.0,1421927895000.0,175.45.176.1,2704,149.171.126.11,445,6,1
1421927894000.0,1421927898000.0,175.45.176.2,8145,149.171.126.15,110,6,1
1421927895000.0,1421927896000.0,175.45.176.1,2028,149.171.126.11,445,6,1
1421927895000.0,1421927897000.0,175.45.176.1,31773,149.171.126.14,445,6,1
1421927896000.0,1421927898000.0,175.45.176.2,31950,149.171.126.18,111,6,1
1421927896000.0,1421927898000.0,175.45.176.1,56711,149.171.126.11,445,6,1
1421927898000.0,1421927899000.0,175.45.176.2,52320,149.171.126.16,80,6,1
1421927898000.0,1421927899000.0,175.45.176.1,51092,149.171.126.14,445,6,1
1421927898000.0,1421927899000.0,175.45.176.1,23283,149.171.126.11,445,6,1
1421927899000.0,1421927900000.0,175.45.176.3,25553,149.171.126.10,111,6,1
1421927899000.0,1421927900000.0,175.45.176.1,1272,149.171.126.11,445,6,1
1421927900000.0,1421927901000.0,175.45.176.1,32702,149.171.126.14,445,6,1
1421927900000.0,1421927902000.0,175.45.176.3,13221,149.171.126.13,445,6,1
1421927900000.0,1421927901000.0,175.45.176.1,59524,149.171.126.11,445,6,1
1421927901000.0,1421927902000.0,175.45.176.2,22583,149.171.126.17,80,6,1
1421927901000.0,1421927902000.0,175.45.176.0,39090,149.171.126.10,80,6,1
1421927902000.0,1421927903000.0,175.45.176.1,31483,149.171.126.14,445,6,1
1421927902000.0,1421927903000.0,175.45.176.1,26305,149.171.126.11,445,6,1
1421927902000.0,1421927903000.0,175.45.176.1,60927,149.171.126.14,80,6,1
1421927902000.0,1421927905000.0,175.45.176.2,36826,149.171.126.10,111,6,1
1421927903000.0,1421927904000.0,175.45.176.1,2778,149.171.126.16,20222,6,1
1421927903000.0,1421927905000.0,175.45.176.0,51272,149.171.126.13,80,6,1
1421927903000.0,1421927904000.0,175.45.176.1,50997,149.171.126.14,445,6,1
1421927903000.0,1421927904000.0,175.45.176.1,1147,149.171.126.11,445,6,1
1421927904000.0,1421927906000.0,175.45.176.2,8524,149.171.126.15,80,6,1
1421927904000.0,1421927912000.0,175.45.176.1,34236,149.171.126.14,80,6,1
1421927905000.0,1421927906000.0,175.45.176.1,42512,149.171.126.14,445,6,1
1421927905000.0,1421927906000.0,175.45.176.1,21934,149.171.126.11,445,6,1
1421927905000.0,1421927907000.0,175.45.176.3,50889,149.171.126.13,445,6,1
1421927905000.0,1421927906000.0,175.45.176.1,50255,149.171.126.18,80,6,1
1421927906000.0,1421927907000.0,175.45.176.2,63937,149.171.126.16,80,6,1
1421927907000.0,1421927908000.0,175.45.176.1,1908,149.171.126.11,445,6,1
1421927907000.0,1421927908000.0,175.45.176.3,16066,149.171.126.13,445,6,1
1421927907000.0,1421927908000.0,175.45.176.1,14119,149.171.126.13,80,6,1
1421927907000.0,1421927908000.0,175.45.176.1,39967,149.171.126.14,445,6,1
1421927908000.0,1421927909000.0,175.45.176.3,22011,149.171.126.13,445,6,1
1421927908000.0,1421927910000.0,175.45.176.0,57550,149.171.126.16,80,6,1
1421927909000.0,1421927910000.0,175.45.176.3,15412,149.171.126.13,445,6,1
1421927909000.0,1421927910000.0,175.45.176.1,2326,149.171.126.11,445,6,1
1421927910000.0,1421927911000.0,175.45.176.1,64204,149.171.126.14,445,6,1
1421927910000.0,1421927912000.0,175.45.176.3,61509,149.171.126.11,80,6,1
1421927910000.0,1421927911000.0,175.45.176.2,11052,149.171.126.17,111,6,1
1421927911000.0,1421927913000.0,175.45.176.3,18955,149.171.126.13,445,6,1
1421927911000.0,1421927913000.0,175.45.176.1,33158,149.171.126.14,445,6,1
1421927912000.0,1421927913000.0,175.45.176.1,22384,149.171.126.11,445,6,1
1421927913000.0,1421927913000.0,175.45.176.1,1216,149.171.126.10,55875,6,1
1421927913000.0,1421927914000.0,175.45.176.3,14799,149.171.126.13,445,6,1
1421927913000.0,1421927914000.0,175.45.176.0,30886,149.171.126.11,24171,6,1
1421927913000.0,1421927914000.0,175.45.176.1,62441,149.171.126.11,445,6,1
1421927913000.0,1421927914000.0,175.45.176.1,31831,149.171.126.14,445,6,1
1421927914000.0,1421927915000.0,175.45.176.3,7786,149.171.126.13,445,6,1
1421927914000.0,1421927916000.0,175.45.176.1,51052,149.171.126.18,445,6,1
1421927915000.0,1421927916000.0,175.45.176.1,59223,149.171.126.11,445,6,1
1421927915000.0,1421927916000.0,175.45.176.1,48847,149.171.126.14,445,6,1
1421927915000.0,1421927917000.0,175.45.176.3,20668,149.171.126.13,445,6,1
1421927916000.0,1421927917000.0,175.45.176.1,6119,149.171.126.18,445,6,1
1421927916000.0,1421927917000.0,175.45.176.1,51291,149.171.126.14,445,6,1
1421927917000.0,1421927919000.0,175.45.176.2,55008,149.171.126.17,25,6,1
1421927917000.0,1421927918000.0,175.45.176.1,2009,149.171.126.11,445,6,1
1421927917000.0,1421927919000.0,175.45.176.3,18718,149.171.126.13,445,6,1
1421927918000.0,1421927919000.0,175.45.176.0,41152,149.171.126.13,80,6,1
1421927918000.0,1421927919000.0,175.45.176.1,39709,149.171.126.18,445,6,1
1421927918000.0,1421927919000.0,175.45.176.1,55183,149.171.126.14,445,6,1
1421927918000.0,1421927919000.0,175.45.176.1,25217,149.171.126.11,445,6,1
1421927919000.0,1421927921000.0,175.45.176.3,5024,149.171.126.14,111,6,1
1421927919000.0,1421927920000.0,175.45.176.3,19522,149.171.126.13,445,6,1
1421927920000.0,1421927921000.0,175.45.176.1,1776,149.171.126.18,445,6,1
1421927920000.0,1421927921000.0,175.45.176.1,32650,149.171.126.11,445,6,1
1421927920000.0,1421927921000.0,175.45.176.1,35909,149.171.126.14,445,6,1
1421927921000.0,1421927922000.0,175.45.176.3,5889,149.171.126.13,445,6,1
1421927921000.0,1421927922000.0,175.45.176.3,48162,149.171.126.10,80,6,1
1421927921000.0,1421927922000.0,175.45.176.1,1136,149.171.126.18,445,6,1
1421927921000.0,1421927923000.0,175.45.176.1,1176,149.171.126.11,445,6,1
1421927922000.0,1421927923000.0,175.45.176.1,31825,149.171.126.14,445,6,1
1421927922000.0,1421927924000.0,175.45.176.3,14478,149.171.126.13,445,6,1
1421927923000.0,1421927926000.0,175.45.176.0,63027,149.171.126.10,25,6,1
1421927923000.0,1421927926000.0,175.45.176.1,32642,149.171.126.18,445,6,1
1421927924000.0,1421927925000.0,175.45.176.1,53829,149.171.126.11,445,6,1
1421927924000.0,1421927925000.0,175.45.176.1,48486,149.171.126.14,445,6,1
1421927925000.0,1421927928000.0,175.45.176.3,14601,149.171.126.13,445,6,1
1421927926000.0,1421927927000.0,175.45.176.1,29695,149.171.126.11,445,6,1
1421927926000.0,1421927927000.0,175.45.176.1,31718,149.171.126.14,445,6,1
1421927927000.0,1421927928000.0,175.45.176.1,23161,149.171.126.11,445,6,1
1421927927000.0,1421927928000.0,175.45.176.1,59964,149.171.126.18,445,6,1
1421927928000.0,1421927932000.0,175.45.176.0,44004,149.171.126.17,21,6,1
1421927928000.0,1421927929000.0,175.45.176.0,53234,149.171.126.16,8080,6,1
1421927928000.0,1421927930000.0,175.45.176.3,10661,149.171.126.13,445,6,1
1421927928000.0,1421927930000.0,175.45.176.1,2555,149.171.126.11,445,6,1
1421927929000.0,1421927931000.0,175.45.176.1,51214,149.171.126.14,445,6,1
1421927929000.0,1421927930000.0,175.45.176.1,8644,149.171.126.18,445,6,1
1421927930000.0,1421927932000.0,175.45.176.3,14699,149.171.126.13,445,6,1
1421927930000.0,1421927932000.0,175.45.176.0,65151,149.171.126.17,65185,6,1
1421927931000.0,1421927933000.0,175.45.176.1,8258,149.171.126.11,445,6,1
1421927931000.0,1421927933000.0,175.45.176.1,1508,149.171.126.18,445,6,1
1421927931000.0,1421927933000.0,175.45.176.3,59980,149.171.126.10,6667,6,1
1421927932000.0,1421927933000.0,175.45.176.1,7614,149.171.126.14,445,6,1
1421927932000.0,1421927935000.0,175.45.176.1,9227,149.171.126.14,139,6,1
1421927933000.0,1421927934000.0,175.45.176.3,7943,149.171.126.17,80,6,1
1421927933000.0,1421927934000.0,175.45.176.1,59401,149.171.126.11,445,6,1
1421927933000.0,1421927935000.0,175.45.176.1,2811,149.171.126.14,445,6,1
1421927934000.0,1421927935000.0,175.45.176.3,15136,149.171.126.13,445,6,1
1421927934000.0,1421927935000.0,175.45.176.1,54879,149.171.126.18,445,6,1
1421927934000.0,1421927936000.0,175.45.176.1,2291,149.171.126.11,445,6,1
1421927935000.0,1421927936000.0,175.45.176.1,7174,149.171.126.14,80,6,1
1421927935000.0,1421927936000.0,175.45.176.3,14388,149.171.126.13,445,6,1
1421927935000.0,1421927936000.0,175.45.176.1,61313,149.171.126.18,445,6,1
1421927936000.0,1421927937000.0,175.45.176.1,46274,149.171.126.14,445,6,1
1421927936000.0,1421927939000.0,175.45.176.0,32408,149.171.126.14,25,6,1
1421927937000.0,1421927938000.0,175.45.176.3,1598,149.171.126.13,445,6,1
1421927937000.0,1421927938000.0,175.45.176.1,64814,149.171.126.11,445,6,1
1421927937000.0,1421927938000.0,175.45.176.1,1102,149.171.126.18,445,6,1
1421927938000.0,1421927940000.0,175.45.176.1,17321,149.171.126.14,445,6,1
1421927938000.0,1421927939000.0,175.45.176.3,65463,149.171.126.13,445,6,1
1421927938000.0,1421927939000.0,175.45.176.1,26960,149.171.126.11,445,6,1
1421927939000.0,1421927940000.0,175.45.176.1,1663,149.171.126.18,445,6,1
1421927940000.0,1421927941000.0,175.45.176.1,1100,149.171.126.11,445,6,1
1421927940000.0,1421927941000.0,175.45.176.3,23651,149.171.126.13,445,6,1
1421927940000.0,1421927941000.0,175.45.176.1,8803,149.171.126.13,80,6,1
1421927941000.0,1421927942000.0,175.45.176.3,40436,149.171.126.16,389,6,1
1421927941000.0,1421927942000.0,175.45.176.1,51107,149.171.126.14,445,6,1
1421927941000.0,1421927943000.0,175.45.176.1,14170,149.171.126.18,445,6,1
1421927941000.0,1421927944000.0,175.45.176.2,44990,149.171.126.19,110,6,1
1421927941000.0,1421927943000.0,175.45.176.3,65292,149.171.126.13,445,6,1
1421927942000.0,1421927943000.0,175.45.176.1,1354,149.171.126.11,445,6,1
1421927942000.0,1421927945000.0,175.45.176.2,31733,149.171.126.16,25,6,1
1421927943000.0,1421927944000.0,175.45.176.1,32743,149.171.126.14,445,6,1
1421927943000.0,1421927944000.0,175.45.176.1,25778,149.171.126.11,445,6,1
1421927943000.0,1421927950000.0,175.45.176.0,45074,149.171.126.16,21,6,1
1421927945000.0,1421927946000.0,175.45.176.1,10788,149.171.126.14,445,6,1
1421927945000.0,1421927946000.0,175.45.176.1,2014,149.171.126.11,445,6,1
1421927945000.0,1421927947000.0,175.45.176.3,14497,149.171.126.13,445,6,1
1421927945000.0,1421927947000.0,175.45.176.1,34288,149.171.126.18,445,6,1
1421927946000.0,1421927948000.0,175.45.176.1,58346,149.171.126.11,389,6,1
1421927946000.0,1421927949000.0,175.45.176.3,9552,149.171.126.14,80,6,1
1421927947000.0,1421927948000.0,175.45.176.1,31488,149.171.126.14,445,6,1
1421927948000.0,1421927951000.0,175.45.176.3,55395,149.171.126.11,25,6,1
1421927948000.0,1421927949000.0,175.45.176.0,57705,149.171.126.16,58837,6,1
1421927948000.0,1421927949000.0,175.45.176.1,61872,149.171.126.11,445,6,1
1421927948000.0,1421927949000.0,175.45.176.1,61457,149.171.126.18,445,6,1
1421927949000.0,1421927950000.0,175.45.176.3,17778,149.171.126.13,445,6,1
1421927949000.0,1421927953000.0,175.45.176.3,19378,149.171.126.17,80,6,1
1421927950000.0,1421927951000.0,175.45.176.3,44527,149.171.126.14,80,6,1
1421927950000.0,1421927951000.0,175.45.176.1,1194,149.171.126.11,445,6,1
1421927950000.0,1421927954000.0,175.45.176.1,20283,149.171.126.11,80,6,1
1421927951000.0,1421927953000.0,175.45.176.1,4951,149.171.126.18,445,6,1
1421927951000.0,1421927958000.0,175.45.176.3,34100,149.171.126.11,25,6,1
1421927951000.0,1421927953000.0,175.45.176.1,31778,149.171.126.14,445,6,1
1421927951000.0,1421927952000.0,175.45.176.1,22166,149.171.126.11,445,6,1
1421927952000.0,1421927953000.0,175.45.176.3,56791,149.171.126.16,59807,6,1
1421927952000.0,1421927954000.0,175.45.176.3,4386,149.171.126.14,80,6,1
1421927953000.0,1421927954000.0,175.45.176.1,23050,149.171.126.17,143,6,1
1421927953000.0,1421927955000.0,175.45.176.0,10315,149.171.126.15,445,6,1
1421927953000.0,1421927959000.0,175.45.176.1,56946,149.171.126.17,110,6,1
1421927954000.0,1421927955000.0,175.45.176.1,55224,149.171.126.18,445,6,1
1421927954000.0,1421927956000.0,175.45.176.1,1913,149.171.126.11,445,6,1
1421927956000.0,1421927958000.0,175.45.176.3,14674,149.171.126.14,80,6,1
